0,0.0,0.1917808219178082,0.24884108601352567
1,0.382488,0.8464912280701754,0.8957973443744769
1,0.06044,0.3160621761658031,0.4326459880352665
0,0.0,0.24257425742574257,0.4761855647745481
0,0.0,0.16117216117216118,0.2704527825229506
0,0.0,0.30165289256198347,0.5575323605591881
1,0.195402,0.484304932735426,0.8332652752903508
0,0.0,0.2708333333333333,0.3726267683837196
0,0.0,0.22395833333333334,0.3461018160081072
1,0.744681,0.9,0.6864553251737933
1,0.453237,0.8940397350993378,0.5711771925336293
1,0.50303,0.8232044198895028,0.8112154627979271
1,0.236364,0.45977011494252873,0.7760522476903252
0,0.0,0.3055555555555556,0.1394135235183448
0,0.0,0.2826086956521739,0.2856531443510284
1,0.62963,0.7888888888888889,0.416004347411005
0,0.0,0.3246753246753247,0.3593443221474232
1,0.954023,1.0,0.495447523342349
1,0.0,0.36893203883495146,0.5471678459886956
1,0.053398,0.4166666666666667,0.667627133791201
1,0.295154,0.4898785425101215,0.6093612077282917
0,0.0,0.21875,0.21804681029711387
1,0.047414,0.5163934426229508,0.8180845538642644
1,0.08642,0.4725274725274725,0.6437017612337712
1,0.442177,0.6064516129032258,0.5881292488415231
1,0.057971,0.536697247706422,0.6106603605919815
1,0.273092,0.39436619718309857,0.4352792928334312
1,0.0,0.3431372549019608,0.5349071070437335
0,0.0,0.15302491103202848,0.23918598368497812
1,0.058577,0.4559386973180077,0.7206014236080455
1,0.422222,0.82,0.9442600096127399
1,0.309764,0.45,0.4882229306465411
0,0.0,0.22935779816513763,0.5601776434416992
0,0.0,0.16535433070866143,0.2260791701331581
0,0.0,0.26046511627906976,0.5411154107517054
1,0.594872,0.6699029126213593,0.659050664327716
0,0.0,0.3551912568306011,0.5670619800498792
0,0.0,0.23376623376623376,0.5024444427653562
1,0.146465,0.3492647058823529,0.7304376561809038
1,0.014925,0.3476190476190476,0.6805453012536734
1,0.244648,0.5677233429394812,0.8760845674348705
1,0.212329,0.774390243902439,0.4587658839077812
1,0.0,0.19298245614035087,0.2120345311383587
0,0.0,0.21818181818181817,0.36119996236124485
0,0.0,0.26666666666666666,0.5387938362454159
0,0.005291,0.22110552763819097,0.3675762701565588
0,0.0,0.2289156626506024,0.4233572856553601
0,0.0,0.1722488038277512,0.3300039524040328
0,0.0,0.23684210526315788,0.5555042485338828
1,0.024752,0.29493087557603687,0.6597866606526608
1,0.138211,0.5037593984962406,0.3493931593745383
1,0.801587,0.9117647058823529,0.7025019408603638
1,0.86087,0.9923076923076923,0.6973293666443132
0,0.0,0.2833333333333333,0.5322572969035336
0,0.0,0.2616822429906542,0.2705065210740049
1,0.0,0.6470588235294118,0.7830052195197715
1,0.208791,0.85,0.4758686687195843
0,0.0,0.2350230414746544,0.30987990454519954
1,0.273632,0.6619718309859155,0.742048231668474
1,0.235955,0.7911111111111111,0.8884801010432027
1,0.849231,0.9298245614035088,0.9077087418322013
0,0.0,0.2230769230769231,0.2821586175197933
1,0.036082,0.4900990099009901,0.6015108598388332
1,0.0,0.25203252032520324,0.3653992243901603
0,0.0,0.22767857142857142,0.34200489466748063
1,0.273504,0.6437246963562753,0.7177306411585731
1,0.0,0.24271844660194175,0.4840370814262809
1,0.761468,0.8395061728395061,0.8061168577653817
1,0.22,0.2830188679245283,0.6109959707192397
0,0.0,0.16176470588235295,0.1618820522163085
